field,role,shard,rows,bytes,shard_sha256,codec_id,index_sha256,physical_dir
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00034.bin,256,35840,5a75d4a203aa6a1326a39fc04b2b7046b9ce1072bbf73aa9f27ec625bacbe0ae,npy1,53f7c7d104709b0dd51b331985faa58703d57dd54841d0b9412df0a0989232fa,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00035.bin,256,35840,0adb68ad356e73e97167b14367d8bebf21673b41c11291f31b3e42f282f9532b,npy1,3d0c278f0ff07384fdf02aa972b530ca425f0806641f60b6f06a36aa46c68949,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00036.bin,256,35840,cdbdf2c1e35f76b73a9ad4f6aa2dced3984d646f9fe054aeb834307c4b87592a,npy1,04b53f0d45750c3533a5d32fbef34ee4e4bf3ea83510b6a815d0a1b7c90c70db,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00037.bin,256,35840,9dada088c6eb92c752a11d6707eff069b2e6fb18e80453acc31382fb9d6f60d0,npy1,fb3824b73d81ae522873136d5eb454f3a18794b5c07b150da0d5e009316b080d,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00038.bin,256,35840,c4ee6d0c8e8d1e5a477c6eca58b8d78c867c0f877419d91ecba21c357939757e,npy1,6d845517ca9cf55ececa78a864cedae11fb4c6b86b21ccb126be924d633dde1f,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00039.bin,256,35840,99d7b1da0291c80d8df74944a510f9c37845315c9dadc8afffaaf34a44b0f8ab,npy1,22e16418b1673b2b5c91494052e2ff446a4a86ba3ad3f6370f4dd5205bcd3561,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00040.bin,255,35700,a42fbbf99dd7b4617e8d1f392c5c8acbcd81298fe8c61a2e01b91660eaa4dc2b,npy1,0e1d43c15e15f7a418c0bfd88fa62227234d3c08f326275fd88cdb5528b84bb6,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00041.bin,256,35840,945f1cfb623055ce0fcb3bf6181dccbb5a6fe2df4f2d9297bac0757da6bc4765,npy1,781561f8f1efc6489d580b74cf31818afcc96250eceb436405af3e442bc2e77c,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00042.bin,255,35700,2c04fe5c2df318903d0794244079172b637b3f92ee8806704bfa1890fe100d2d,npy1,0fd1569d72904e8352402c11c94e4f7f11bbeeab6f12997e54933369d890bb31,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00043.bin,256,35840,fd42464c6dcd55f07c8a926db2e13819dfdd6998b5a1faf82714b858366c29a0,npy1,659bc448bb19df077eb5edc9c8291f7ae517502509207eee7dceb1211e486e03,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00044.bin,256,35840,99e070c1d8ed0e309fb3242fd262204420d7dd99fbaf5badfb005f6e2e387c5a,npy1,c37f6ea11b4a80867b3c80701e8f99af63c6a12b7c62848b29e3085c8d237041,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00045.bin,256,35840,b6196ae391203b84df1d954edb196031e56fb15e9d9899a5905d22462505822a,npy1,cb73685c2e048fc4e2fca624c707a716939948458aa950f3c8d37017b03539c9,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00046.bin,256,35840,022d19e57e07ca5c356adf73e0a8f725bf6d3902d0a337a890bbf845007f4ae2,npy1,c3edf269028ef4d6ddc20e1cce74ddbd20ade1db621d45d1766f0e503cb40b3a,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00047.bin,256,35840,9f979cf4268c0e1157b684b720203c28a5c3bdb1585028f9c66ae6e734df3958,npy1,0a9911cddfdde90ca8b9217dfc7bae7bf3083b5eb77a53d98619342f7c6d608f,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00048.bin,256,35840,ffb4a92364b6caaa303d8aeb966e3e4990c06a42234946d0ce5218469b02ed44,npy1,a13651f5b8677b766e4e720cd190dafdd8134733d89b85d031bc6e6e8a01896c,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00049.bin,256,35840,1414f5ab7756ee6d12c4a6bf0db35e3e5851cb4521f5819c280a6a5749b59994,npy1,f9e8d63fc278c8d236938a3735ae8d003b1e2dc2b04a50dcd18cbc7aa7297b1c,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00050.bin,254,35560,91ab95d501f05ec56fe049eef525b9a16d05b202f7c4f0e482b14703afdb60de,npy1,f1d0be79ed154754ea7d19a20215896c44fd5216663544ef894fdf6d90e0237a,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00051.bin,256,35840,894f4f2649013c48cc8f192c16e8eadf02e040ec707adea481b814c14bd7ede1,npy1,4ca00d57b19442ad5d59d4abcabb7d96404e86b62d5c75eb2489919786faa857,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00052.bin,256,35840,10a17a75f20c75aca978cadb5653aaedf7fe35cf7a89b78c73d35f27ae4e9b17,npy1,741573c21704425986b727cdad421cd060a920e224d3685e665a1e47d8aca153,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00053.bin,256,35840,7bcd1d986eea67891fefb751eb5887a1d76691787f509923bda1ae3700b4b896,npy1,eaaff4467d566ec06f542c30091c7519fd2c21c89b8df4d5dd99258e20394055,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00054.bin,255,35700,b756b0b301a200534b7f435ba90f0f664a342ed4723cfc2bf8924ff8122b0cca,npy1,60bdb670b7b7c4d236d12b232724427cd840894dbf8684abc6d52cc99a6dc775,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00055.bin,255,35700,6081054a3452490aa096cd4e4c93c8cd1846156fdec9b7855021060fffde7f6d,npy1,294cc7227c905af9340cd47f7741531328a4500d5edf32d1857f3b6c72a40b8d,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00056.bin,256,35840,f5f5e6fe4abd4905a7af7d0aa7c32fb03e81b9302a8ea56f8ef31929c133ba64,npy1,50d84831155c13de76bf57e8c08df6caef58081b624e57aea2acbb71fc3791a9,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00057.bin,256,35840,3c9c8a60719a0a89699f964730102c98fe9b7e46a6083b26e7c0a52b8f2bd1de,npy1,e6a369c63988e079f863ecead0081d7e68308abece89a07824e30503ae237850,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00058.bin,256,35840,7f81dfca8a4f5efb5c78114e7944046aa29d93aba43f164f5d2b9b34e93c0d38,npy1,3b4206119aaa12dfc04ada687fb17131c3030a2c9a1e1369b719f72eaed12bbb,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00059.bin,256,35840,44e8c36b8019ea6ef2045007d8562b0db08a1f12aa5acd4bef8ab53fde6ea5dd,npy1,13871b5de6c0f7a702c55c69b91c1c51790bbd971c2c1ece07d6b562f0466fdd,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00060.bin,256,35840,1b7b042f990da1ddab0478cfced435ca581bc64fa553a5cab3b5cec1086de874,npy1,e1fdd01dcea9fbe969a7315e5c14d307cb5545bdd9570342bce87951e02c58b7,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00061.bin,256,35840,5a9130a210ec417f1b63e9aeb0a20102a2a119159c86f08e089bbb3775c11ed0,npy1,f86803cd1e3acbafccb9653baa155cf27c31b84bf61f7ff69aced6e42897fde8,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00062.bin,255,35700,4f90d4782f7792e25518c8dc1d3effa5aab01cb986e6d807d7cd8ceee59d9c0f,npy1,ccc1a0d4c07312f9411d1078e015be90ad81522be9895b936dbb596914be9f74,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00063.bin,256,35840,347116809f15f032ff7080c71f80154b00223f43937f17da99b085679f3b0004,npy1,8d78b5c915981f71482d7c66313fe11acc3802f942e34b9a3c654ce640ca6d58,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00064.bin,255,35700,a600925fcc1c66f99942fb5a4250489c7d35d7ad38be471d75d399e570f43a8c,npy1,aa320d0d41428eca0d14a776c3d3c7b979d6f4f96b42e15474591f575a1b047d,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00065.bin,256,35840,800b5bab42cb967d0cb536b052485d442e47493d7b8b680dddb473a15f8b4b5b,npy1,5044f06c4242ba14fe4e78ba69232ab4d44a7862b3b49cd7b8553e7ad366cba2,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00066.bin,253,35420,91e2a4245ab09333caf521d624f252c6a46e1482a63bd84e9449695cab94d84b,npy1,b15d086730dbf66e4e471faf8b775831ca3dd865d04e43d81384225a12f7bd3c,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00067.bin,256,35840,291342e4363e41b65234be65bfb3d1f2f254490df4180e859269cfa938f86e0b,npy1,83ec428417b495adce6b3115babbb4578ea1f635fdbf0eaa8fab8321e171a091,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00068.bin,256,35840,a41d7809ffdf9a4e7bf1fda130a6356f25bcfd72c0ea43d3593ebc599f997998,npy1,97d46c0534429d1145b6659a3ecc6d29011f566e23383a60152b3ef698115345,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00069.bin,256,35840,8f24887c1f09933146091b80a12e6997df5d6fd208943cd404bb3ae419f5e766,npy1,50b9043ba2f5356006604af2a25d735a803284123b1a7a60df772691ebaec470,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00070.bin,256,35840,cee79658b54dda44d782c3a5c9d79e03940c9c2cc46221593c604245497442b4,npy1,48fba668ed61e3d12e4301d8522959b8c998da66b0d70ad7f03b825131f9e1f3,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00071.bin,255,35700,ce0e0e34c874b2e54c169ceb5583565c5986d8057267a220f39b778db7bc50be,npy1,2756db8fe25606b9d372e75d52185426dc75604ef6a0c6b6fbfc9c79ce6d6a47,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00072.bin,254,35560,7918db2f2596b37813016942768a22326c52f32806bafdc27f34d0c84a396ad5,npy1,ae53bab0717ccccaa0b35694be3ed2f558afc05b8d2f2552a11ae8f7769f4c4b,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00073.bin,256,35840,41282a2d51ea5ea09935274a7fffcccb587aae23f2f0db0f420f00e0d202be39,npy1,766f32d70d29f1c66196945e68c7cfa79946e855ef0fc26cdc0a7bb3a97e7edf,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00074.bin,256,35840,14dca45544760462522b6746c84395f95c5f63371ce83ae473f30d51c24bb5b1,npy1,79712b58b5316f847d8325439d0cd23b20ef027b03443784d80ff82cff437256,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00075.bin,256,35840,3492ad3e454561c9475507a9a982ce765998ce96166e51f6a3dc3b807478a3f7,npy1,8ca12f75900ae2c27153aa76004527cb908cc9325072318c7d36bf1b491d8205,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00076.bin,256,35840,1e55d30def117f59c9b2eadba81ba9affca87e45cd37b39e0abf113d029af30b,npy1,5d9912c386f563e4dc85111a88e4ba85897d25b014b360c415c65b405cbc331b,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00077.bin,256,35840,8942522f4e44ea0e2d6a20eec905185c3a3c3e0f298114b55b4627b3de9b46fd,npy1,53b6c32923ff92cab694a0a9eebe5a434845a7c03d93a8195fce4fddbb57d1a5,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00078.bin,256,35840,9409cbbee3ddad8104186dfcf624e335f60bc8b469412a8ad84b09fed64a2cea,npy1,c0a0ee425db6e8253b749a098f3aec00713f7f4297d7fcdf466d80b750c432de,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00079.bin,248,34720,cf38ab676106b379a29976c4f982325ad8e5ac271ef311d0771f69c72e555a42,npy1,0a6c90476bd298debecde82ed54564db9b938a27ff5d2df60e90c846d4ed38df,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
pose_pitch_yaw_roll_rad,geometry,pose_pitch_yaw_roll_rad-00080.bin,157,21980,7d0fd28c1adaa26215ebc1c1b0d0978d04f5fdd0960b3026e538e354bbb2084f,npy1,5d66c663001c0de708ee78b5864d7e7db1127c088b77d4a48e31cb0d5d266cff,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/pose_pitch_yaw_roll_rad
